time [s],phi [rad],torque [Nm],torque_comp [Nm],emg_quad [mV],emg_hams [mV],phase
4.844,4.844,46.75709915161133,-0.1686363052098466,0.23352025106426127,0.2556513204674064,f
4.845,4.845,47.398895263671875,-0.012109627374056645,0.2347303696566985,0.25680037573486447,f
4.846,4.846,48.22463607788086,0.26510624367646457,0.22293755877193144,0.24970792388735122,f
4.847,4.847,48.62675857543945,0.27168692621497426,0.21286417975299232,0.2370641561325205,f
4.848,4.848,48.476322174072266,0.12878426066119877,0.21764703592725443,0.2351300093938836,f
4.849,4.849,48.638648986816406,0.18466446111024573,0.22155071214775457,0.2427205366074113,f
4.85,4.85,49.13220977783203,0.5210392139888255,0.22597231813067792,0.24737865621881752,f
4.851,4.851,49.109962463378906,0.30854667642384986,0.22766562657887354,0.2530450491078563,f
4.852,4.852,49.437286376953125,0.5722250741930486,0.22358754421006619,0.25677532647069246,f
4.853,4.853,49.451412200927734,0.8792039730040635,0.22131769705188487,0.2511432181475301,f
4.854,4.854,48.48942565917969,0.5983073319381867,0.21484711591304442,0.24532985400191942,f
4.855,4.855,47.56407165527344,0.8255285176213785,0.21460294637932908,0.25243035518553997,f
4.856,4.856,46.1413459777832,1.040088402221296,0.230135629420463,0.2630363758908965,f
4.857,4.857,44.57110595703125,0.6521247724964925,0.24716667250102475,0.27220498117054853,f
4.858,4.858,43.884395599365234,0.8428413775202758,0.24260014958405254,0.2655927502955998,f
4.859,4.859,43.5656852722168,0.6937071491051451,0.23440495392623178,0.2609635545862354,f
4.86,4.86,43.4307861328125,0.5362577469743429,0.22629297755943759,0.2595886544097298,f
4.861,4.861,43.00109100341797,0.7267713575958548,0.2246350849765332,0.2533738126539904,f
4.862,4.862,41.76107406616211,0.5175724254944274,0.22571658001948497,0.24963574075041592,f
4.863,4.863,40.5944709777832,0.6728062331167811,0.2298720196539798,0.2554406390246681,f
4.864,4.864,39.0040168762207,-0.033203635205462045,0.23105405891416628,0.2583341090999055,f
4.865,4.865,38.996707916259766,0.33305397399771763,0.23421991528863156,0.2543727780963343,f
4.866,4.866,37.902774810791016,0.35015498077264473,0.22322030666093512,0.24113697034696055,f
4.867,4.867,36.45885467529297,0.3093275578430302,0.21339512111347764,0.234396592672935,f
4.868,4.868,34.68325424194336,-0.2833524791144846,0.21495206004235604,0.23503945038830307,f
4.869,4.869,34.2697868347168,-0.4940531098560534,0.22012676790711178,0.23978189886162182,f
4.87,4.87,35.56835174560547,0.15373579069666865,0.22169670569846356,0.25070978618018325,f
4.871,4.871,35.964447021484375,0.323012822227011,0.22443531740715827,0.25050899771835883,f
4.872,4.872,35.18193054199219,0.2393631592917428,0.22111757258050133,0.2473099314026303,f
4.873,4.873,34.71208953857422,0.1618428110512355,0.2198385459405286,0.24965236804006946,f
4.874,4.874,35.125640869140625,-0.09249709012429,0.21717095257395364,0.24841835468894485,f
4.875,4.875,35.40989685058594,0.027144250376920063,0.22011500327215155,0.24630184750511375,f
4.876,4.876,35.01261901855469,0.008850922654524295,0.23040187399189302,0.25839843371084525,f
4.877,4.877,34.2100944519043,0.430958335199181,0.24545889867254334,0.2718555649809446,f
4.878,4.878,33.57274627685547,0.224954976778866,0.23676666430868695,0.2633890593203102,f
4.879,4.879,34.27899169921875,0.5412273971092018,0.23270010890203605,0.2643018381430333,f
4.88,4.88,34.543113708496094,0.6269944105243546,0.2248809716573661,0.2549927480611328,f
4.881,4.881,34.125732421875,0.5385304984075842,0.22513422075217016,0.24813458702071942,f
4.882,4.882,33.468421936035156,0.2686214571463363,0.2263054614801621,0.2456590013270303,f
4.883,4.883,33.547142028808594,0.39502655269514797,0.22915931729868777,0.2541328475026711,f
4.884,4.884,33.202030181884766,0.29902488259119997,0.2323794459850725,0.25618077658520955,f
4.885,4.885,32.8381462097168,0.5559962526749583,0.23633787544634197,0.24826753213596037,f
4.886,4.886,32.47388458251953,-0.2152709203033847,0.2192339927647603,0.2423587934945077,f
4.887,4.887,32.97461700439453,-0.10448982228826335,0.21022572211630322,0.22976049115691163,f
4.888,4.888,32.88549041748047,-0.008949597951300537,0.21254783199844496,0.23269419286168122,f
4.889,4.889,33.60606002807617,-0.074607999777346,0.22162764007317035,0.23543556117617598,f
4.89,4.89,33.12944793701172,-0.7113478882720043,0.22284731774663288,0.2418408714171675,f
4.891,4.891,32.5601806640625,-0.7759846789448639,0.22378549164931544,0.25029283255863566,f
4.892,4.892,32.72709655761719,-0.6093610873804371,0.2216655310365377,0.2489371247216772,f
4.893,4.893,32.322837829589844,-1.245863879780421,0.2191958174098554,0.2438553498480072,f
4.894,4.894,32.04670333862305,-1.498959860002894,0.21737773128750362,0.24692229854221026,f
4.895,4.895,32.46967315673828,-1.142154580625334,0.2199557103676035,0.24503554782591022,f
4.896,4.896,32.83694076538086,-0.794639888535747,0.23154065748379812,0.2594813333237122,f
4.897,4.897,32.264652252197266,-1.1418935117597788,0.2456201529786089,0.27265300511225615,f
4.898,4.898,31.710365295410156,-1.1169905423805135,0.23835105563562073,0.26370604978580237,f
4.899,4.899,31.928762435913086,-0.7999976868255568,0.2305209507339415,0.257922485856647,f
4.9,4.9,32.293766021728516,-0.6029288730606083,0.221981433049936,0.2470560800357965,f
4.901,4.901,32.71357345581055,-0.7193058750428837,0.22483289283917393,0.25156163316632457,f
4.902,4.902,32.50664138793945,-0.9111251665772561,0.2254406315184674,0.2511925133674844,f
4.903,4.903,32.44651412963867,-0.9837386562774728,0.22786727526578854,0.24815952992066642,f
4.904,4.904,32.477752685546875,-0.9978574612267057,0.23117451736817513,0.25044399849364074,f
4.905,4.905,33.48438262939453,-0.5615483789794135,0.23368978426733972,0.25102186866658255,f
4.906,4.906,33.55118942260742,-0.9118425517119282,0.21900931659865164,0.23862891586761892,f
4.907,4.907,34.05929946899414,-0.6737966366623493,0.20629701299464445,0.22206511625331776,f
4.908,4.908,33.848609924316406,-0.659026949588961,0.20870211053739088,0.23081876110825697,f
4.909,4.909,34.373634338378906,-0.5991981474907783,0.2151497040893472,0.23273774839012953,f
4.91,4.91,35.46895217895508,-0.7344351908913701,0.21941232775709418,0.24251312172399653,f
4.911,4.911,35.532352447509766,-0.7612642754183592,0.22119343289811635,0.25237336757762974,f
4.912,4.912,36.7551155090332,-0.42358054143966267,0.2202508478262708,0.24659141380810912,f
4.913,4.913,36.48569869995117,-1.082191174217945,0.21860093375604456,0.248017345851585,f
4.914,4.914,36.897483825683594,-0.7859872019759988,0.21590117268333708,0.24755925693087594,f
4.915,4.915,34.84184646606445,-0.5437560151387998,0.2147603802994031,0.24245621415449126,f
4.916,4.916,31.496946334838867,-0.5304727856505954,0.22791398953347222,0.2553162363875143,f
4.917,4.917,28.6300048828125,-0.22702338547366321,0.24002631209453512,0.2640846513783102,f
4.918,4.918,25.74418067932129,-0.26732248393847835,0.23464087133952696,0.26067024204340766,f
4.919,4.919,23.870925903320312,-0.2552058183004369,0.22703525579248796,0.2600447589926496,f
4.92,4.92,21.887081146240234,-0.48130948013682723,0.22257720378674847,0.2546175141556334,f
4.921,4.921,20.694807052612305,-0.2368872891269711,0.22546168938729189,0.24448959238499268,f
4.922,4.922,19.90707015991211,-0.01586788772201334,0.2249305532753118,0.24759412442905768,f
4.923,4.923,19.579044342041016,0.020963520065229377,0.23047583098209268,0.24963483279200274,f
